simulant_id,first_name,middle_initial,last_name,age,date_of_birth,street_name,city,state,zipcode,sex,race_ethnicity
0_5191,Brooklyn,N,Schletzbaum,8,10/20/2007,stromberg ct,Anyton,WA,00000,Female,White
0_5192,Reed,T,Sxletzbaum,8,03/05/2012,stromberg ct,Anytown,TN,00000,Male,White
0_8436,,,Matheny,61,06/08/1958,jacob lois dr,Anytown,,00000,Female,White
0_8437,Bruce,M,Matheny,63,01/17/1957,,Anytown,WA,00000,Female,
0_9013,Gayle,J,Taylor,73,09/01/1947,whippoorwilI dr,Anyhown,WA,,,White
0_9014,Ronald,H,Taylor,74,10/23/1945,wippoorwill dr,Anytown,WA,00000,Male,White
0_12689,Fred,D,Kayffman,70,04/27/1943,horseshoe trl,Agytown,,00000,Male,White
0_12690,Mary,V,Kaufdman,70,03/35/1949,horseshoe trl,Anytown,WY,00000,Female,White
0_15755,David,H,Johnstone,54,10/04/1968,eagle heights,Anytown,WA,00000,Male,
0_20005,Person,,Schletsbaum,0,01/27/2019,stromberg ct,Anytown,WA,00000,,White
0_14,Gerald,R,Adult,53,11/14/1966,capulina avenue,Anytown,,00000,Male,White
0_15,Dominic,,Cade,,07/12/2004,capulina avenue,Anytown,MI,00000,,White
0_16,Elizabeth,N,Cade,12,83/04/2007,capulina avenue,Anytown,WA,00000,Female,White
0_2174,Charles,J,Rankin,77,04/09/1942,stafford ave,Anytown,,00000,Male,White
0_2647,,P,G,51,,sprenkle ln,Anytown,,00000,Female,White
0_2648,Marlin,T,Duran,53,03/05/1967,sprenkle ln,Anytown,,00000,Female,White
0_2649,William,I,Duran,27,04/08/1992,sprenkle ln,Anytown,WA,00000,Male,White
0_3282,Fmily,A,Dockins,,10/24/1975,washington avenue,Anytown,WA,00000,Female,
0_3283,Edward,,Dockins,51,06/19/1968,washington svenue,Anytown,WA,00000,,White
0_4495,Gary,,Chau,62,,abbeywood dr,Anytown,,00000,Male,White
0_4496,Sherry,N,Chau,61,10/25/1958,abbeywood dr,Anytown,WA,00000,Female,White
0_5336,David,W,G,3,08/07/1980,cr ledge dr,Anytown,WA,00000,,
0_5337,Dallas,,Lopez,5,02/04/2015,cr ledge dr,Anytown,WA,00000,Male,Latino
0_5338,Grayson,X,Lopez,3,03/15/2017,cr ledge dr,Anytown,WA,00000,Female,AIAN
0_14068,Heather,J,L,27,07/06/1990,stafford ave,Anytown,WA,00000,Male,
0_16326,Jesse,B,Xie,62,06/02/1957,princeton ct,Anytown,WA,00000,,White
0_21,Gianna,R,Doucet,55,09/05/1964,w warren ave,Anytown,MN,00070,,White
0_22,Glen,R,Doucet,59,03/08/1961,w warren ave,Anyftown,WA,,,White
0_8354,F,F,Garrell,51,,hunters oak drive,Anytown,WA,00000,Male,White
0_8355,Elsa,L,Garrell,44,12/21/1975,,Anytown,WA,,,Latino
0_8356,,K,Garrell,16,10/21/2003,hunters oak drive,Anytown,,00000,Male,Latino
0_8357,,M,Garrell,10,02/15/2010,hunters oak drive,Anytown,,00000,Male,Latino
0_9739,,S,Gonzalez,36,02/24/1984,antonio court,Anytown,WA,00000,Female,Latino
0_9740,,M,Gonzalez,63,10/27/1956,antonio court,Anytown,,00000,Male,Latino
0_9741,Caleb,J,,36,04/08/2004,antonio court,Anytown,WA,,,
0_9742,Averie,J,Gonzalez,13,10/10/2006,antonio court,Anytown,,00000,Female,Latino
0_9743,Patricia,N,Gonzalez,13,08/19/1961,antonio court,Anytown,WA,00005,Female,Latino
0_9744,Rebecsa,E,Gonzalez,5,04/01/2014,antonyo court,Anytown,WA,00000,Female,Multiracial or Other
0_25,Heather,S,Kingsley,47,04/22/2002,shadowood dr,Anytown,,00000,Female,Multiracial or Other
0_26,Charles,B,Kingsley,58,12/20/1961,shadowood dr,Anytown,WA,,Male,Black
0_27,Elizabeth,O,Kingsley,20,07/15/1999,,,WA,00000,Female,
0_28,Ellie,N,,17,04/22/2002,,Anytown,WA,00000,Female,
0_45,,C,Ybarra Canales,69,08/23/1950,church st,Anytown,WA,00000,,Latino
0_866,Timothy,A,Bloomer,28,01/24/1993,,Anytown,WA,00000,Female,White
0_868,Madison,S,Gilbert,11,10/12/2008,deer ridge dr,Anytown,WA,00000,Female,White
0_869,Joshua,B,Sides,8,06/02/2011,deer ridge dr,Anytown,,00000,Female,White
0_870,Armando,,Lange,6,08/22/2013,deer ridge dr,Anytown,,00000,Female,White
0_5149,Gale,J,Pickett,59,01/24/1961,44th st,Anytown,WA,00000,Female,NHOPI
0_10353,Taylor,A,Legler,1,06/11/1998,parkway church rd sw,Anytown,,00000,Female,
0_10354,,I,Legler,1,,parkway church rd sw,Anytown,WA,00000,Female,Black
0_15029,Candy,S,Morahlel,59,05/24/1960,maple av,Anytown,NM,00000,Female,White
0_20233,Antonio,J,Sturdivant,46,04/15/1974,,Anytown,WA,00000,,Black
0_31,Ellen,N,Driscoll,19,02/21/2001,stonewall tell rd,Anytown,,00000,Female,White
0_7686,Thomas,T,Hookham,58,16/284/1961,lake street,Anytown,WA,00000,Male,White
0_11044,Alicia,J,Epstein,28,06/08/1991,,Anytown,,00000,,White
0_12937,Son,D,Woods,51,23/12/1968,stonewall tell rd,Anytown,WA,00000,Female,White
0_12938,Richard,P,Woods,55,05/19/1964,stonewall tell rd,Anytown,,00000,Male,White
0_15882,Annie,K,Au,72,04/09/1947,w windhorst rd,Anytown,WA,00000,Female,Multiracial or Other
0_15883,Michelle,D,Au,52,02/17/1968,w windhorst rd,,DE,,Female,AIAN
0_15884,James,K,Mccleoud,55,02/17/1968,w windhorst rd,Anytown,WA,00000,Male,Multiracial or Other
0_17232,Wade,J,Hhm,3,07/17/2016,viceroy dr,Anytown,WA,00102,Female,Black
0_36,Eva,R,,41,20/09/1978,park place,,WA,00000,Female,NHOPI
0_37,Eli,N,,6,09/25/2014,park place,Anytown,FL,00000,Male,White
0_38,Eric,R,Ortiz,38,01/09/1982,park place,Anytown,WA,00000,Male,
0_1455,Brenda,M,Tytler,72,11/11/1947,grand fields ln,Anytown,,00000,Female,White
0_2870,Sophia,M,Brpwn,8,10/23/2011,grand fields ln,Anytown,WA,,Female,White
0_17119,Angie,A,Brown-Joseph,,07/27/1989,clinton place,Anytown,WA,00000,Male,Black
0_17120,Elijah,,Brown-Joseph,5,10/03/2014,clinton place,Anjhown,WA,00000,Female,Multiracial or Other
0_44,T,,,29,09/03/1990,col de vars nw,Anytown,WA,00000,Male,Black
0_7785,David,J,Ling,63,01/03/1957,old bridge lane,Anytown,WA,00000,Female,
0_7786,,L,Two,59,02/28/2661,old bridge lane,Anytown,NV,00000,Male,Asian
0_14863,Timothy,J,Eskridge,26,01/07/1994,,Anytown,WA,00000,,White
0_17383,Bryan,,Reyes,50,12/19/1969,hickory dr,Anytown,WA,00000,Female,Asian
0_17384,Bonnie,D,Reis,50,30/04/1969,hickory dr,Anytown,WA,00000,Female,Asian
0_17385,Reggie,K,Reyes,50,06/18/1998,hickory dr,Anytown,,00900,Female,Multiracial or Other
0_17386,Alexus,J,Reyes,13,07/04/2004,hickory dr,Anytown,MI,00200,,Asian
0_18291,Cheryle,K,Ortiz,72,12/02/1947,col te vars n,Anytown,MA,00001,Female,White
0_54,Gina,R,Mackie,57,01/13/1963,quinton drive,Anytown,WA,00000,Female,White
0_55,Polly,S,,69,09/28/1950,,Anytown,WA,00000,Female,White
0_120,Holly,,Crane,50,05/09/1969,robinhood cr,Anytown,WA,,Female,White
0_122,Eksey,N,Crane,15,11/26/2004,robinhood cr,Anytown,WA,00000,Female,Asian
0_945,Bryan,M,Winiarski,46,09/26/1973,brassiewood dr,Anytown,WA,00000,Male,AIAN
0_946,Shannon,S,Winiarski,,10/09/1977,brassiewood dr,Anytown,MD,00000,,White
0_947,Ryleigh,S,Winiarski,10,04/07/2011,,Anytown,WA,00000,Female,White
0_948,Ryleigh,S,Winiarski,6,12/04/2013,brassiewood dr,Anytlwn,WA,00000,Female,White
0_949,Laniya,A,Winiarski,3,10/09/1977,brassiewood dr,Anytown,WA,00000,Female,White
0_11253,Ron,N,Donohue,50,08/07/1969,111 avenue,Anytown,WA,00000,Male,White
0_17071,Gentle,J,,36,08/06/1983,frederick rd,Anytown,WA,00000,Female,White
0_17072,William,R,,34,06/27/1985,frederick rd,Anytown,WA,00000,Female,White
0_57,Edin,R,,37,12/17/1983,,Anytown,WA,00000,Female,White
0_436,Mary,S,Dont Know,37,25/07/1982,gardner jtreet,Anytown,WA,00000,Female,White
0_437,Christopher,B,Coughlin,62,10/20/1957,gardner street,Anytown,,00000,Male,White
0_1515,Elizabeth,,Tesfaye,48,07/27/1952,stateside rd,Anytown,WA,00000,Female,Black
0_13882,Molly,K,Macileod,58,31/10/1961,e 31st st,,,00000,Female,
0_13883,William,R,Makleod,60,09/24/1959,e 31st st,Anytown,WA,,Male,White
0_13885,Aaron,J,Macleod,,03/30/2000,e 31st st,Anytown,WA,00000,Male,White
0_17717,Georgie,J,Rabjohn,74,04/13/1944,stateside rd,Anytown,WA,00200,,White
0_17718,Emily,,Rabjohn,67,07/27/1952,stateside rd,,,00000,Female,White
0_61,Person,B,Coney,65,01/06/1954,angus dr,Anytown,,00000,Male,Black
0_613,Vanessa,J,Penahod,46,05/20/1973,camp ridge ln,Anytown,WA,00000,Female,White
0_614,Thomas,B,Penrod,17,06/10/1971,,Anytown,WA,00000,Male,White
0_615,Anthony,,Penrod,46,12/12/2002,camp ridge ln,Anytown,WA,00000,Male,Latino
0_1109,Estelle,,,93,11/29/1926,queensgate road,Anytown,OR,00000,Male,Black
0_1110,Maria,S,Cook,22,11/05/1997,queensgate road,Anitown,WA,00000,Female,Black
0_1734,Polly,C,Ingram,73,05/31/1946,aven 271,Anytown,WA,00000,Female,White
0_2892,Latonya,S,Cook,37,,14th ave s,Anytown,WA,00000,Female,Black
0_2893,Kum,S,Cook,,09/22/2006,14th ave s,Anytown,WA,00000,Female,Black
0_2894,Derrock,A,Cook,7,22/10/2012,14th ave s,Anyton,WA,00009,Male,NHOPI
0_3070,Louis,,Wakeman,47,05/07/1943,chapin rd,Anytown,UT,00000,,White
0_3071,Jimmy,A,Wakeman,14,04/23/2005,chapin rd,Anytown,WA,60200,Female,White
0_3072,Baby,C,Conley,,07/20/1982,chapin rd,Anytown,HI,00000,Female,White
0_13613,Debra,D,Lady Of The House,61,09/05/1958,newcastle rd,Anytown,WA,00000,Female,
0_13614,Qestley,B,Mccarty,74,08/23/0945,newcastle rd,Anytown,WA,00000,,White
0_15172,Brian,B,Herzog,43,03/05/1977,e pierce st,Anytown,,00000,Male,White
0_15173,Wife,A,Herzog,39,,e pierce st,Abytowm,WA,00027,Male,
0_15174,Kevin,H,Herzog,19,04/17/2000,e pierce st,Anytown,WA,00000,Male,White
0_15175,Hannah,I,Herzog,14,12/31/2005,e pierce st,Ahnytown,WA,00000,Male,White
0_15176,Gregory,A,Herzog,10,06/25/2009,e pierse st,Anytown,WA,00000,Male,White
0_16052,Robbie,R,,92,10/03/1926,franklin ave,Anytown,WA,00000,Female,White
0_66,Glenn,,Elson,65,04/19/1954,carroll street,Anytown,WA,00000,Male,White
0_67,Dorothy,R,Eleson,62,07/06/1957,carrolle street,Anyton,WA,00000,Male,White
0_8929,Phillip,K,Garciagarcia,25,01/03/1995,kansas avenue northwest,Anytown,WA,00000,,Latino
0_8930,Troy,A,Garciagarcia,,05/20/1989,kansas avenue northwest,Anytown,WA,00000,Male,
0_8931,Son,A,Of The Home,30,04/07/1991,kansas avenue northwest,Anytown,WA,00000,Female,Latino
0_10639,David,J,Hileman,60,12/19/1959,me rd,Anytown,ID,00000,,White
0_10640,Ann,P,Hilejman,59,12/19/1959,me rd,,NY,00000,Female,White
0_11860,Crystzal,,Kratzberg,37,01/07/1983,mount hope dr,Anytown,WA,,,Black
0_11861,,,Kratzvefg,,03/01/1983,mount hope dr,Amnytowh,IN,01200,Male,White
0_11862,Etyan,M,Resp,10,10/13/2449,mount hope dr,Anytown,WV,00000,Male,White
0_13924,Troy,K,Bonsignore,50,09/16/1969,s 46rh dr,Anytown,WA,00000,Male,White
0_14298,Leroy,J,Ryan,37,09/27/1982,w high st,Wnytown,WA,00000,Male,White
0_14299,Alexandria,S,Ryan,32,01/06/1988,w high st,Anytown,,00000,,White
0_14300,Luke,J,Eyan,37,07/10/2003,w high st,,,00000,Male,Latino
0_14301,Emily,,H,|0,10/07/2009,w high st,Anytown,WA,00000,,White
0_17708,Joseph,W,Bailey,77,05/23/1942,cumberland st,Anytown,,00000,Male,White
0_20270,Remi,J,Kratzbeeg,0,11/01/2019,mount hope dr,Anytown,OR,,Female,White
0_68,Anna,A,Brauitwsite,28,,tartan ln,Anytown,WA,00000,Female,
0_8636,Jennifer,,,42,06/19/1977,deerskin dr,Anytown,WA,00000,Female,Black
0_9231,Jeanne,L,Foreman,83,11/01/1936,e calhoun st,Anytown,LA,00000,Female,White
0_17015,Debra,J,Jones,57,01/23/1963,university ave,Anytown,WA,00000,Female,AIAN
0_17202,Mary,M,,91,07/17/1928,n avondale dr,Anytown,WA,00000,Female,Black
0_20310,Maria,E,Porter,,10/15/2000,larue rd,,RI,00000,,Black
0_70,Eric,R,Roldan,43,04/17/1976,,Anytown,WA,00000,,Latino
0_71,Gloria,R,Roldan,43,13/09/1965,se 89th ave,Anytown,TX,,Female,Asian
0_4617,Soh,R,Butler,62,06/21/1957,lucas road,Anytown,WA,00000,Female,
0_4619,Xavier,,Butler,39,11/26/1980,lucas road,Anytown,WA,00000,Male,Black
0_4620,Zachy,,Butler,56,03/22/1984,lucas road,Anytown,WA,00000,Male,Latino
0_13841,Miss,C,George,54,11/12/1965,western ave,Anytown,WA,00000,Female,Black
0_13842,James,R,George,54,08/18/1965,western ave,Anyton,,00000,Male,Black
0_13843,Emily,J,George,27,04/03/1992,,Anytown,WA,00000,Female,Black
0_13844,Maverick,M,George,5,,western ave,Anytown,WA,,Male,Latino
0_13845,Henry,G,George,3,07/14/2017,western ave,Anytown,WA,00000,Male,NHOPI
0_20352,Gentleman Of,S,George,0,01/20/2020,western ave,,WA,00000,Female,
0_20363,Donovan,P,George,0,01/20/2020,western ave,Anytown,WA,00000,Male,Black
0_73,Heather,S,D,53,06/01/1966,,Anytown,WA,,Female,Black
0_74,Boy,O,Kennedy,18,04/12/2001,flat rock dr,Anytown,WA,00000,Male,Black
0_75,Zystin,A,Kennedy,14,06/29/2004,flat rock dr,Anytown,CT,00000,Female,Black
0_4991,Ry,T,Xxx,43,11/04/1976,w chas mdws dr,Anytown,WA,00000,Male,Asian
0_9015,Christopher,J,Mason,48,03/21/1972,caldwell,Anytiwn,,00000,Male,White
0_12087,Soh,M,Andre-May,64,11/03/1955,prospect ave,Anyfown,WA,00000,Male,Black
0_12088,Corine,J,Two,66,11/29/1953,prospect ave,,NY,00000,Female,Black
0_14986,Reagan,K,Rosa,20,01/31/2000,flat rock dr,,,00000,Female,White
0_17545,Mary,M,No,49,01/18/1962,caldwell,Anytown,WA,00000,Female,
0_76,Glenn,R,,65,02/27/1955,thorpe hill road,Anytown,,00000,Male,White
0_9844,Travis,A,Nelson,35,08/03/1984,moonshadow ct,Anytown,WA,00000,,White
0_9845,Anna,D,,57,06/18/1992,moonshadow ct,Anytown,WA,00000,Female,
0_77,Carin,B,Fernandes,51,09/11/1968,arbor ave,Anytown,,00000,Female,White
0_78,Aiden,A,Fernandes,17,10/30/2002,zrbor ave,Anytown,WA,,Male,
0_3824,Maria,R,Goff,32,06/02/1987,w 4th st,Anytown,WA,000020,Female,Multiracial or Other
0_3825,Sophia,M,Goff,5,05/22/2010,w 4th st,Anytown,WA,00000,Female,NHOPI
0_3826,Taj,M,Goff,3,09/02/2016,w 4th st,Anytown,WA,00039,Male,NHOPI
0_3827,Ian,W,Goff,20,05/25/1989,w 4th st,Anytown,NV,00000,Male,AIAN
0_4618,Gent,J,Coh,62,04/02/1957,w 4th st,Anytown,ND,00000,Male,Black
0_7452,Margaret,C,Kruse,25,02/01/1995,cr 430 rd,,WA,00000,Male,White
0_7454,Kenji,,Kruse,2,05/27/2017,cr 430 rd,Anytown,WA,00000,Male,White
0_79,Evelyn,P,Rodriguez,73,08/17/1946,green island rd,Anytown,WA,00000,Male,Asian
0_80,Erik,R,Rodriguez,41,11/01/1978,green island rd,Anytown,,00000,Male,Asian
0_1041,Annemarie,M,Burkholder,33,01/05/1987,parkfiels deive,Anytown,WA,00000,Female,White
0_81,Gerard,R,Pippin,71,04/29/1948,streamwood drive,Anytown,,80090,,White
0_82,J,R,Pippin,58,06/12/1961,streamwood drive,Anytown,WA,00000,Female,White
0_7464,Taylor,A,S,29,08/28/1990,south 8th st,Anytown,WA,00000,Female,
0_7465,Jason,D,Nairn,34,08/17/1985,soudh 9tth zt,Anytown,,00000,Male,White
0_7570,Dalton,M,Peaahson,26,10/03/1993,river trace roa,,WA,,Male,AIAN
0_7571,Frank,J,Gruninger,26,,river trace roa,Anytown,WA,00000,Male,White
0_7572,Billy,W,Mahon,25,06/21/1994,river trace roa,Anytown,WA,,Male,White
0_16997,David,M,Ervin,55,18/10/1963,valleymeade pl,Anytown,WA,,,White
0_16998,Deborah,C,Ervin,,11/03/1966,,Anytown,WA,00000,Female,White
0_17080,,J,Wolfe,70,08/16/1947,n carlsbad trce,Znyrown,WA,00000,Male,White
0_17081,Margaret,J,Wolfe,72,03/16/1948,n carlsbad trce,Anyton,,00000,Male,White
0_17363,Dennis,,Hewett,62,12/07/1957,7th st,Anytown,,00000,Male,White
0_18604,Jo,L,Taylor,66,14/07/1951,cooperland ct,Anytown,WA,00000,Female,White
0_88,Essie,,Rogers,79,06/19/1939,sw queen ln,Anytown,,00000,Female,White
0_6824,Oldst,J,T,57,02/24/1963,charnock rd,,WA,00000,Female,AIAN
0_6825,Matj,D,Chvez,21,11/24/1998,charnock rd,Anytown,WA,,Male,AIAN
0_6827,Kenji,L,Chavez,13,02/04/2007,charnock rd,Anytown,WA,00000,,AIAN
0_6828,Joshua,Z,Chavez,6,11/29/2010,charnock rd,Anytown,WA,00000,Male,NHOPI
0_6829,Daniel,M,Chavez,7,09/28/2012,,Anytown,WA,00505,Male,Multiracial or Other
0_6830,Norman,E,Cavez,58,04/07/1961,,Anytown,WA,00000,Male,Latino
0_6831,Emily,H,Cameron,19,05/25/2000,charnock rd,Anytown,WA,,Female,AIAN
0_10701,L,A,Unk,36,10/27/1973,vintage ranch cir,Anytown,WA,00000,Female,White
0_12105,Denzel,,Hinton,23,12/10/1996,dawes ave,Anytown,WA,00420,Male,White
0_12935,Nancy,K,Santos-Moreno,,04/05/1968,dawes ave,Anytown,WA,00000,Female,
0_12936,Erika,J,Santos-Moreno,17,25/11/2014,dawes ave,Anytown,,00000,Female,
0_16958,Shelly,F,,81,07/20/1937,chatnpck rv,Anytown,,00000,Female,White
0_91,April,A,Randall,41,11/24/1978,ild fox dr,Anydown,NV,00000,Female,White
0_4891,Donald,,Cougle,52,22/12/1967,,Anytown,WA,00000,Female,White
0_96,Erika,R,Reynhart,39,01/10/1981,dumbarton dr,Anytown,WA,00000,Male,NHOPI
0_97,,B,Reinhart,1,06/14/1979,dumbarton dr,,,,Male,White
0_98,Emmanuel,O,Reinhart,1,01/10/1981,,,WA,00000,Male,AIAN
0_170,Baby,R,Saenz,39,11/25/1981,skyline dr,Anytown,,,Male,
0_14377,Alan,J,Gollnick,72,10/06/1947,zorach pl,Anytown,KS,00000,Female,Latino
0_15692,Jo,L,Senseman,63,06/25/1956,red lane rd,Anytown,WA,,Female,White
0_99,Charles,B,Mcmillon,54,12/08/1943,horsham trail,Anytown,WA,00000,Male,
0_100,Eva,O,,76,12/08/1943,horsham trail,Anytown,MO,00000,Female,Black
0_1669,Melissa,B,Bakke,,06/28/1976,s broad st,Anytpwn,WA,00000,,White
0_1670,Brian,M,Bakke,43,03/27/1976,s broad st,Anytown,WA,00000,,White
0_1671,Anthony,J,,14,11/30/2005,s broad st,Anytown,WA,00000,,White
0_1672,Benjamin,R,Bakke,,04/07/2007,s broad st,Anytown,WA,00000,Female,White
0_1673,Ayden,L,Bakke,9,10/29/2009,s broad st,,WA,00000,Male,White
0_1674,William,,Bakke,10,05/11/2009,s broad st,Anytown,WA,00000,Male,White
0_17293,Mason,J,Holman,18,05/29/2000,,Xnytowmn,,00000,,White
0_19081,Lauren,L,Jacinto,28,06/15/1991,carolyn drive,Anytown,WA,00000,Female,White
0_101,Clare,,Bishop,61,02/01/1955,boden street,Anytown,WA,00000,Male,White
0_102,Carol,,Bishop,61,02/01/1955,bowen street,Anytown,WA,00000,Female,
0_350,Betty,B,Hart,77,08/25/1942,rt 55,Anytown,WA,,Female,White
0_2817,Melissa,A,Aguilar-Pineiro,31,04/21/1988,bay island dr s,Anytown,WA,,Female,Multiracial or Other
0_2818,Myles,,,31,,bay island dr s,Anytown,WA,00000,Male,Latino
0_2819,Luke,B,Aguilar-Pineiro,2,08/11/2017,bay island dr s,Anytown,WA,00000,Male,Latino
0_5322,,T,,57,12/27/1962,valencia st,Anytown,MT,00000,Male,White
0_13117,H,J,Keeler,75,07/12/1944,guilford ave,Anytown,WA,00000,Female,Multiracial or Other
0_16931,,M,Downer,81,01/10/1939,highway 1 n,Anytown,CO,00000,,Asian
0_18865,Larry,,Fields,62,02/22/1958,fm 813,Anytown,GA,00500,Male,
0_18866,Ugique,J,Fields,5,04/19/2014,fm 813,Anytown,WA,,Female,White
0_103,Carol,,Ortiz,62,05/18/1957,east 24 street,Anitown,WA,00000,Female,White
0_2048,Desiree,,Mabry,64,03/22/1956,bucxhot dr,Anytown,WA,,Female,Black
0_17275,William,R,Allcorn,57,09/25/1962,mulberry dr,Anytown,WA,00000,Female,White
0_17276,Malinda,S,Allcorn,55,16/19/1964,mulpery dr,Anytown,WA,80006,Male,White
0_18098,Bridtnie,E,Trostle,26,05/12/1995,bellford st,Anytown,WA,00000,Female,White
0_18099,Anthoni,K,Trostle,26,11/11/1993,,Anytown,WA,00977,Female,White
0_18100,Mathew,L,Trostle,3,10/30/2016,bellford st,Anytown,KS,00000,,White
0_104,Clarence,C,Pena-Gutierrez,67,08/09/1952,,Anytown,KS,00000,Male,Latino
0_105,Benjamin,A,Pena-Gutierrez,,11/29/2001,concha loma dr,,WA,,Male,Latino
0_106,Michael,S,Pena-Gutierrez,40,11/27/1979,concha leoma dr,,WA,00000,Male,White
0_814,Shllwl,,Mcrae,59,11/23/6960,moreland avenue southeast,Anytown,WA,00000,Male,Black
0_5045,Sarah,R,Goh,39,05/28/1980,concha loma dr,Anytown,WA,00000,,Latino
0_7342,Marty,W,Etienne,61,11/25/1958,Z|2th st,,,00000,Male,Black
0_11858,Jeffrey,J,Papas,52,,crutcher street,Anytown,WA,00000,Male,
0_11859,Carolyn,C,Papas,65,52/13/1954,crutcher street,Anytown,,00000,Female,White
0_113,Greg,R,Jacobson,,09/01/1958,hamblen rd,Anytown,WA,00000,Female,White
0_114,Carol,,Jacobson,55,04/05/1964,hamblen rd,Anytown,WA,00000,Female,Asian
0_4277,Lola,S,Black,42,11/09/1977,buckwell ro,Anytown,WA,00000,Female,White
0_4278,Gregorv,J,Black,42,11/09/1977,buckwell ro,Anytown,,,Female,White
0_5767,Chris,W,Bell,57,09/01/1962,f 400 n,Anytown,WA,00000,Male,White
0_18389,,J,Haas,76,03/14/1944,e bennett ave,Anytown,WA,00000,Male,Black
0_119,Clarence,C,Mancia,68,04/28/1951,thelma ave,Anytown,WA,00000,Female,Black
0_1633,Betty,B,Boy,87,09/21/1932,church hill ln,Anytown,ME,00000,Female,White
0_2538,Mary,J,,49,06/04/1940,walnut street,Anytown,,00000,Female,Asian
0_4288,Deborah,R,Kinsinger,56,08/16/1963,firefly st,Anytown,WA,00000,Female,White
0_8064,Teresa,B,Foster,67,09/20/1952,m st,Anytown,WA,00000,Female,Latino
0_11249,Ivan,C,Suriel,23,01/11/1997,,Anytown,WA,00000,Male,Latino
0_14590,Wiolie,J,,69,01/01/1951,,Anytown,WA,,Female,White
0_16059,,,Smith,33,05/24/1986,willow st,Anytown,AR,00000,Female,AIAN
0_16060,L.R.,J,,32,92/04/6987,willow st,,KY,00000,Male,
0_16297,James,E,Adult,75,07/17/1947,wilson ave,Anytown,WA,00000,Male,Latino
0_16298,Alice,J,Douglas,72,07/17/1947,wilson ave,Anytown,DC,00000,Female,
0_18903,Franklin,R,Bonilla,78,01/07/1942,,Anytown,WA,00000,Male,Latino
0_20392,Malachi,O,Smith,0,01/28/2020,willow st,Anytown,IA,00000,Female,
0_121,Drew,P,Crane,19,09/04/2000,bowen cir sw,Anytown,WA,00002,Male,White
0_279,Avery,A,Wallace,24,10/02/1995,bowen cir sw,Anytown,WA,00000,Male,White
0_390,Dexder,R,Donegan,25,11/27/1994,bowen cir sw,Anytown,WA,00100,,White
0_875,Julia,L,Nelson,21,11/10/1998,bowen cir sw,Anytown,WA,00000,Female,Multiracial or Other
0_909,Samuel,,Anonymous,32,03/26/1988,bowen cir sw,Anytown,WA,00000,Male,White
0_1649,Kayla,A,Carlilee,20,09/27/1999,bowen cir sw,Anytown,WA,00010,Female,
0_1651,Vanessa,H,Lange,19,08/20/2000,bowen cir sw,,WA,00000,,
0_1986,Angelique,M,,18,07/13/2001,bowen cir sw,Anytown,,00000,,White
0_3520,Karlie,A,Parent,20,12/27/1999,bowen cir sw,Anytown,WA,00000,Female,Multiracial or Other
0_4231,Jonathan,B,Naumann,19,09/23/2000,bowen cir sw,Anytown,WA,00045,Male,White
0_4453,Mason,R,Eastep,20,09/04/1999,bowen cir sw,,,00000,,White
